,word,tf_idf,sponsor_id
4240,printed report,0.1147089959597341,R000606
4241,motion,0.11091683904564192,R000606
4242,printed,0.10790782620012142,R000606
4243,amendments en bloc,0.10147072719251263,R000606
4244,en bloc,0.10147072719251263,R000606
4245,amendments en,0.10147072719251263,R000606
4246,report committee rules,0.10013210038323239,R000606
4247,printed report committee,0.09664143828726127,R000606
4248,bloc,0.09645233538060738,R000606
4249,en,0.0932550897753213,R000606
4250,cybersecurity,0.1771712937507235,R000608
4251,small organizations,0.1478861391695952,R000608
4252,middle mile,0.13378775448067978,R000608
4253,hizballah,0.11228666302312133,R000608
4254,small,0.09588599513008057,R000608
4255,cybersecurity guidance,0.09010123042397727,R000608
4256,mile infrastructure,0.0751454234569036,R000608
4257,middle mile infrastructure,0.0751454234569036,R000608
4258,kosovo,0.07421634261334985,R000608
4259,krasniqi,0.07400880117846396,R000608
4260,heritage area,0.22095886469660053,R000609
4261,service dog,0.1652040004714389,R000609
4262,heritage,0.15829855763990705,R000609
4263,coordinating entity,0.15475468273077211,R000609
4264,dog,0.1478788074970173,R000609
4265,mortgage insured section,0.13164146215084085,R000609
4266,mortgage,0.12233904639186993,R000609
4267,mortgagor,0.11958316392832391,R000609
4268,north atlantic right,0.11096981104120482,R000609
4269,atlantic right,0.11096981104120482,R000609
4270,taiwan,0.21868351143337397,R000610
4271,simulation technology,0.15282332924932568,R000610
4272,simulation,0.139028989935746,R000610
4273,removal organs,0.09824356880313792,R000610
4274,china,0.08745479779029451,R000610
4275,trafficking persons purposes,0.08732761671390038,R000610
4276,persons purposes removal,0.08732761671390038,R000610
4277,purposes removal organs,0.08732761671390038,R000610
4278,olympic,0.08379804288051998,R000610
4279,organs,0.08109401741290614,R000610
4280,tennessee farm bureau,0.19752098331504123,R000612
4281,tennessee farm,0.19752098331504123,R000612
4282,farm bureau,0.17853206915764044,R000612
4283,tennessee,0.16594243196311811,R000612
4284,franchise,0.11398767576886941,R000612
4285,farm bureau federation,0.11374682884558852,R000612
4286,bureau federation,0.11374682884558852,R000612
4287,franchise fee,0.10693253754439762,R000612
4288,public safety report,0.09876049165752061,R000612
4289,farm,0.08333138934775307,R000612
4290,cases indian tribes,0.17186510452509382,R000614
4291,cases indian,0.16010474615216974,R000614
4292,indian,0.12716421911423537,R000614
4293,unrwa,0.10117375939749366,R000614
4294,remains cases,0.09548061362505211,R000614
4295,remains cases indian,0.09548061362505211,R000614
4296,number migrants,0.08449972713586736,R000614
4297,sister city,0.08269645613542712,R000614
4298,indian tribes,0.07776448520081591,R000614
4299,city partnerships,0.07508717149209294,R000614
4300,sousa,0.27510640150989724,R000615
4301,sousa mendes,0.2715783301216181,R000615
4302,mendes,0.2613510814344024,R000615
4303,portugal,0.16531366362429745,R000615
4304,completion graduation,0.10097246064386821,R000615
4305,wildland,0.08537581898088094,R000615
4306,romania,0.08087700168983826,R000615
4307,capacity capabilities,0.07808431944060798,R000615
4308,paralympic,0.07644355074752546,R000615
4309,waiver announced,0.074937775501229,R000615
4310,000 outlays,0.3668621685346819,S000033
4311,000 000 outlays,0.3668621685346819,S000033
4312,new budget authority,0.2932108710521305,S000033
4313,new budget,0.2932108710521305,S000033
4314,budget authority,0.21818939519405836,S000033
4315,outlays,0.21741008055682312,S000033
4316,budget,0.14147535025347763,S000033
4317,000 fiscal year,0.10167109032173272,S000033
4318,000 000 fiscal,0.08582001012168264,S000033
4319,000 fiscal,0.08405958546777002,S000033
4320,redistricting,0.36039504406970974,S000148
4321,redistricting plan,0.1836054570520163,S000148
4322,selection pool,0.14092935695666903,S000148
4323,independent redistricting,0.12698141046635922,S000148
4324,redistricting commission,0.12482918317031923,S000148
4325,independent redistricting commission,0.12267695587427924,S000148
4326,nonpartisan agency,0.11782618368508394,S000148
4327,pool,0.0987747972741975,S000148
4328,control possession,0.08175962786178004,S000148
4329,committee redistricting,0.07393015446907228,S000148
4330,alien,0.286689960073608,S000168
4331,certified agricultural,0.21250685119955642,S000168
4332,certified agricultural worker,0.16551014372273146,S000168
4333,border,0.1297143899402231,S000168
4334,immigration,0.12360954907196785,S000168
4335,agricultural worker status,0.12260010646128255,S000168
4336,agricultural worker,0.11923388891300048,S000168
4337,worker status,0.1188721593401299,S000168
4338,homeland security,0.10422633905609671,S000168
4339,homeland,0.10364078984274748,S000168
4340,child,0.1732735827719099,S000185
4341,child care,0.14349053663941763,S000185
4342,school,0.1221974201748091,S000185
4343,local area,0.11047227911391573,S000185
4344,eligible youth,0.10915735840019489,S000185
4345,youth,0.09431554668822914,S000185
4346,nutrition,0.09379667935849992,S000185
4347,29,0.09327949659139727,S000185
4348,school food,0.08425221987196999,S000185
4349,disabilities,0.08265324915062519,S000185
4350,reform year,0.35776503673344984,S000250
4351,beneficiary,0.14387590386018909,S000250
4352,coverage,0.1425745750708507,S000250
4353,roth hsa,0.1289057306199674,S000250
4354,category,0.11461536162629894,S000250
4355,roth,0.10525637107284357,S000250
4356,insurance,0.09635083995988712,S000250
4357,hsa,0.09570351125164783,S000250
4358,health insurance,0.09024970452087608,S000250
4359,base beneficiary category,0.08944125918336246,S000250
4360,heading act,0.15515125725821516,S000320
4361,heritage area,0.11702770413124332,S000320
4362,national heritage area,0.11510986406405874,S000320
4363,national heritage,0.11423254048973415,S000320
4364,rate operations,0.09427731857918645,S000320
4365,000 remain,0.08752914588655046,S000320
4366,000 remain available,0.08752914588655046,S000320
4367,heritage,0.08629335079380768,S000320
4368,alabama,0.08213900837133409,S000320
4369,rate operations necessary,0.0795530508159997,S000320
4370,libor,0.5464091979788686,S000344
4371,benchmark replacement,0.3328699711825291,S000344
4372,benchmark,0.22215890699399315,S000344
4373,libor contract,0.21981979229034937,S000344
4374,board selected benchmark,0.13189187537420963,S000344
4375,selected benchmark replacement,0.13189187537420963,S000344
4376,selected benchmark,0.13189187537420963,S000344
4377,replacement,0.12935129402556178,S000344
4378,board selected,0.12286679884594166,S000344
4379,rtw,0.08478763416913475,S000344
4380,wilderness,0.20290894978369714,S000510
4381,military,0.1686604850613769,S000510
4382,secretary defense,0.14855299369243333,S000510
4383,armed,0.11427244318557388,S000510
4384,department defense,0.10170115074213316,S000510
4385,congressional defense,0.09198467281357597,S000510
4386,congressional defense committees,0.09137951049243402,S000510
4387,defense committees,0.09107161018150582,S000510
4388,title 10 united,0.09095921379893088,S000510
4389,10 united,0.09045981684148079,S000510
4390,trafficking,0.21250375184591708,S000522
4391,abortion,0.15013180370940746,S000522
4392,tnc,0.13095203636035574,S000522
4393,braeden commission,0.12275814969748074,S000522
4394,braeden,0.12275814969748074,S000522
4395,trafficking persons,0.10248860759700709,S000522
4396,unborn,0.09947104370361504,S000522
4397,vietnam,0.09027697659764618,S000522
4398,unborn child,0.08845358403545157,S000522
4399,human trafficking,0.07771713731734847,S000522
4400,digital commodity,0.5630785371779798,S000770
4401,commodity,0.28839816258986445,S000770
4402,digital,0.1779072355792279,S000770
4403,digital commodity platform,0.1516170257168954,S000770
4404,commodity platform,0.1516170257168954,S000770
4405,digital commodity trading,0.09636578991972138,S000770
4406,commodity trading,0.09348805284671975,S000770
4407,commodity trading facility,0.09330278505655101,S000770
4408,trading facility,0.08478778363145449,S000770
4409,based extended,0.07876416098265142,S000770
4410,covered consent,0.2876741449620473,S000929
4411,covered consent decree,0.28048229133799607,S000929
4412,consent decree settlement,0.18657866091445832,S000929
4413,decree settlement agreement,0.18193555197890227,S000929
4414,decree settlement,0.18193555197890227,S000929
4415,consent decree,0.16487582109800156,S000929
4416,settlement agreement,0.13889181593414415,S000929
4417,decree,0.12678498434796012,S000929
4418,putin,0.11259191221889507,S000929
4419,proposed covered consent,0.08630224348861419,S000929
4420,person labor organization,0.11513261253060814,S001135
4421,adjustment board,0.11388567011185668,S001135
4422,civil fine,0.1110972983560075,S001135
4423,child care,0.10914855649836208,S001135
4424,maritime employer,0.09636479778695567,S001135
4425,labor organization employer,0.09105617690805594,S001135
4426,person labor,0.09105617690805594,S001135
4427,maritime,0.08930959232476757,S001135
4428,maritime employers,0.08760436162450515,S001135
4429,labor organization,0.08679421365029724,S001135
4430,online marketplace,0.15229967253846727,S001145
4431,direct care registered,0.1327932776976508,S001145
4432,care registered,0.12664463903653134,S001145
4433,corporation,0.11072837592665628,S001145
4434,care registered nurse,0.1014057756963879,S001145
4435,direct care,0.09745432137580036,S001145
4436,offeror,0.09250471072237153,S001145
4437,nurse,0.09171730680640157,S001145
4438,nursing,0.08797598628811999,S001145
4439,cosmetic,0.08757563168765278,S001145
4440,energy efficiency measures,0.19269852224693448,S001148
4441,state indian tribe,0.1831943750984685,S001148
4442,efficiency measures,0.18201522506348647,S001148
4443,eligible entity,0.18095589456618177,S001148
4444,qualified consumer,0.17184278734726574,S001148
4445,state indian,0.1680435543112478,S001148
4446,qualified consumers,0.1374742298778126,S001148
4447,indian,0.13512236110872586,S001148
4448,energy efficiency,0.12969645023023504,S001148
4449,indian tribe,0.12442085065233018,S001148
4450,intelligence,0.2151374583010121,S001150
4451,pep,0.09137322856981477,S001150
4452,intelligence community,0.0869820488753086,S001150
4453,inspector general,0.08420253474612552,S001150
4454,inspector,0.08289234976586086,S001150
4455,prep,0.08096703144206144,S001150
4456,section 2302,0.08041369868571016,S001150
4457,congressional intelligence committees,0.07641730885897004,S001150
4458,congressional intelligence,0.07641730885897004,S001150
4459,intelligence committees,0.07577655037895129,S001150
4460,noncitizen,0.551105820507949,S001156
4461,245e,0.1088204866681621,S001156
4462,immigration,0.1069033641247614,S001156
4463,245d,0.1068772636919449,S001156
4464,245f,0.10493404071572775,S001156
4465,245b,0.1043828623473757,S001156
4466,245d 245e 245f,0.10299081773951055,S001156
4467,245d 245e,0.10299081773951055,S001156
4468,245e 245f,0.10299081773951055,S001156
4469,245c,0.10215397216880366,S001156
4470,pcos,0.29460178095691564,S001157
4471,endometriosis,0.14017228710982968,S001157
4472,uterine,0.09579070694324186,S001157
4473,cattle,0.08636828987979904,S001157
4474,apprenticeship,0.08388318083092196,S001157
4475,fibroids,0.080482755136636,S001157
4476,women,0.07548157121018656,S001157
4477,food hub,0.07406375889154972,S001157
4478,grain feed,0.07406375889154972,S001157
4479,grain,0.0704171448300572,S001157
4480,kim,0.18697704731758902,S001159
4481,controlled military spouses,0.12211488933487151,S001159
4482,owned controlled military,0.10990340040138435,S001159
4483,military spouses,0.1001638181224063,S001159
4484,abortion,0.0976797705229323,S001159
4485,controlled military,0.09653735044086728,S001159
4486,210401,0.08317825763115616,S001159
4487,section 210401,0.08317825763115616,S001159
4488,bah,0.08147613546480377,S001159
4489,housing,0.07829137269325318,S001159
4490,ecuador,0.2506540446121439,S001165
4491,nicaragua,0.24808382654047886,S001165
4492,colombia,0.14675756650100905,S001165
4493,ortega,0.13155776081365103,S001165
4494,nearshoring,0.1086381376191268,S001165
4495,el salvador,0.09829855000854366,S001165
4496,salvador,0.09587389156550662,S001165
4497,el,0.08881131894138239,S001165
4498,finding mission,0.0862638656006714,S001165
4499,fact finding mission,0.0862638656006714,S001165
4500,chesapeake,0.1610317773914982,S001168
4501,chesapeake bay,0.15356449166598057,S001168
4502,websites applications,0.14315440150368203,S001168
4503,environmental literacy,0.12349094941079314,S001168
4504,ada,0.1043374757550248,S001168
4505,accessible websites applications,0.09960498108365487,S001168
4506,ada 42,0.09960498108365487,S001168
4507,bay,0.08894947753992163,S001168
4508,environmental,0.08797848907322697,S001168
4509,website application,0.07957024055499581,S001168
4510,trips,0.1740974971421948,S001172
4511,trips waiver,0.17292424328685735,S001172
4512,suspension modification,0.1693619496132418,S001172
4513,north platte,0.16550009018944462,S001172
4514,trade agreement,0.15448733613336885,S001172
4515,platte,0.14614019249014182,S001172
4516,modification trade,0.13065796593903523,S001172
4517,modification trade agreement,0.13065796593903523,S001172
4518,trade,0.12941148752460402,S001172
4519,suspension modification trade,0.12194743487643288,S001172
4520,sexual,0.14376586810710817,S001175
4521,school,0.09017289422337929,S001175
4522,local educational,0.08696190906364214,S001175
4523,military,0.08473848753863508,S001175
4524,military justice,0.0835722029621993,S001175
4525,violence,0.08215368989285916,S001175
4526,expenses heading bureau,0.080843039060756,S001175
4527,uniform code military,0.07901371916426116,S001175
4528,code military justice,0.07901371916426116,S001175
4529,uniform code,0.07901371916426116,S001175
4530,permit drill,0.16169411059626543,S001176
4531,television broadcast,0.14761790703119332,S001176
4532,television broadcast station,0.13103873923485124,S001176
4533,drill,0.12994713764557214,S001176
4534,notification permit drill,0.12914614791345544,S001176
4535,notification permit,0.12914614791345544,S001176
4536,broadcast station,0.1190651123929043,S001176
4537,multichannel,0.11732162729880395,S001176
4538,video programming,0.11502998094435418,S001176
4539,multichannel video,0.11423421605409861,S001176
4540,guardianship,0.2679974092999165,S001177
4541,islands,0.12205762519937359,S001177
4542,mariana islands,0.1165422250583113,S001177
4543,northern mariana islands,0.1165422250583113,S001177
4544,northern mariana,0.1165422250583113,S001177
4545,mariana,0.1157210489744426,S001177
4546,covered veterans,0.11489173629733807,S001177
4547,northern,0.10269631286111751,S001177
4548,individuals subject guardianship,0.09086024153114179,S001177
4549,subject guardianship,0.09069710959800134,S001177
4550,antimicrobial,0.2094934041841196,S001180
4551,breakthrough device,0.18554198308929373,S001180
4552,drug,0.172025826609261,S001180
4553,antimicrobial drug,0.1709618305240677,S001180
4554,breakthrough,0.1588555021406647,S001180
4555,arpa,0.1404870480323719,S001180
4556,clinician led,0.1154376575336697,S001180
4557,led clinical,0.1154376575336697,S001180
4558,led clinical data,0.1154376575336697,S001180
4559,clinician led clinical,0.1154376575336697,S001180
4560,expenses,0.09895355127021005,S001181
4561,balkans,0.09358907649590231,S001181
4562,women,0.09112866439035373,S001181
4563,000 shall,0.09047547203971765,S001181
4564,girls,0.08950645180428667,S001181
4565,western balkans,0.08898184402061068,S001181
4566,necessary expenses,0.08710393358175968,S001181
4567,ukraine,0.08509718988550762,S001181
4568,herzegovina,0.07437319130344645,S001181
4569,violence,0.07357443896304931,S001181
4570,head federal agency,0.17760750583579443,S001183
4571,vbid,0.16768047258625055,S001183
4572,vbid demonstration,0.16768047258625055,S001183
4573,vbid demonstration program,0.16768047258625055,S001183
4574,head federal,0.16399266415452118,S001183
4575,federal agency,0.15761816936082357,S001183
4576,head,0.12221553834151085,S001183
4577,proposed action,0.11696710918044494,S001183
4578,day end emergency,0.08711767327093689,S001183
4579,nepa,0.0840812923353222,S001183
4580,child care,0.1691739721829836,S001184
4581,charter schools,0.16708852975019822,S001184
4582,child,0.12089849282065969,S001184
4583,public charter schools,0.1143810567341409,S001184
4584,rescission resolution,0.10973811574095153,S001184
4585,automatic portability,0.10826584643064945,S001184
4586,public charter,0.09960552603625655,S001184
4587,charter,0.09329300615969743,S001184
4588,schools,0.07582889698017246,S001184
4589,child care providers,0.07401009641037398,S001184
4590,merchandise,0.19194693394468548,S001185
4591,administering authority,0.17762243108628925,S001185
4592,anti cancer,0.13756128681485885,S001185
4593,anti cancer oral,0.13297591058769687,S001185
4594,cancer oral,0.12482959675341375,S001185
4595,oral medication,0.11463440567904903,S001185
4596,cancer oral medication,0.11463440567904903,S001185
4597,national heritage area,0.10537032472687494,S001185
4598,heritage area,0.10484662042708792,S001185
4599,bond,0.10161482892477762,S001185
4600,dog,0.19601691726091983,S001187
4601,pilot program,0.17047141967315363,S001187
4602,pilot,0.15320778942810973,S001187
4603,veteran,0.13186451558438314,S001187
4604,service dog training,0.12790957423001648,S001187
4605,ptsd,0.1240129566974771,S001187
4606,dog training,0.11739320539514085,S001187
4607,service dog,0.11593158214654353,S001187
4608,pilot program subsection,0.09594703201896747,S001187
4609,veterans,0.09388138147612554,S001187
4610,covered nonmonetary,0.3430679449880361,S001189
4611,nonmonetary contribution,0.3430679449880361,S001189
4612,covered nonmonetary contribution,0.3287734472802013,S001189
4613,nonmonetary,0.21887117851531032,S001189
4614,e15,0.13113946237302979,S001189
4615,contribution,0.08977869790541694,S001189
4616,technologies technological advances,0.07147248853917419,S001189
4617,technological advances innovations,0.07147248853917419,S001189
4618,advances innovations,0.07147248853917419,S001189
4619,technologies technological,0.061577691868430505,S001189
4620,railcar,0.28083660507289904,S001190
4621,working waterfront,0.2288084203571232,S001190
4622,waterfront,0.18326985779562888,S001190
4623,freight railcar,0.11818291432469681,S001190
4624,coastal state,0.0951666084120302,S001190
4625,coastal,0.09456449524976043,S001190
4626,automatic portability,0.09446744187065212,S001190
4627,onshore wind,0.08800323859889354,S001190
4628,israel,0.08440396543184751,S001190
4629,working,0.07349711570272359,S001190
4630,hualapai,0.6041759882449991,S001191
4631,hualapai tribe,0.45624273711864916,S001191
4632,rights settlement agreement,0.14147389384652628,S001191
4633,water,0.13717435588929935,S001191
4634,hualapai tribe water,0.13687282113559474,S001191
4635,water rights,0.13079569178320624,S001191
4636,tribe,0.1276636227161011,S001191
4637,water rights settlement,0.12352782362011833,S001191
4638,rights settlement,0.12179610137271596,S001191
4639,tribe water rights,0.11720332060834932,S001191
4640,western state,0.17944069430142814,S001192
4641,density public,0.15147989124043926,S001192
4642,high density public,0.15147989124043926,S001192
4643,density public land,0.15147989124043926,S001192
4644,land,0.14386945595867162,S001192
4645,public land county,0.12964899119735704,S001192
4646,public land,0.12672814167421176,S001192
4647,religious,0.11636498312797737,S001192
4648,gender identity,0.11320892701141545,S001192
4649,land county,0.10751510278118397,S001192
4650,biodefense,0.1394272485542391,S001193
4651,genetic genomic,0.12908176638875782,S001193
4652,adverse drug,0.11884897359772706,S001193
4653,genomic testing,0.10124171824991564,S001193
4654,genetic genomic testing,0.10124171824991564,S001193
4655,genomic,0.09651590457569958,S001193
4656,cold case murder,0.0940853524638361,S001193
4657,case murder,0.08972898107490676,S001193
4658,pharmacogenomic,0.08885838843806744,S001193
4659,genetic,0.0827487075198774,S001193
4660,housing,0.20890541422400946,S001194
4661,oceania,0.14304847655336111,S001194
4662,000 shall,0.12005193315352829,S001194
4663,heading,0.10221997247139505,S001194
4664,available heading,0.10219683757115973,S001194
4665,000 shall available,0.09470812192512655,S001194
4666,disaster,0.09385207336411658,S001194
4667,shall available,0.08325185760455234,S001194
4668,board,0.08207685984625383,S001194
4669,project,0.07866359017472058,S001194
4670,livestock processing facility,0.1049894628088061,S001195
4671,livestock processing,0.1037101096908698,S001195
4672,disabilities,0.09977892895558532,S001195
4673,noise emissions,0.09794843693026592,S001195
4674,missouri,0.08444071141520897,S001195
4675,taxable,0.08417132429439189,S001195
4676,livestock,0.08236671775612295,S001195
4677,taxable year,0.08088954598172107,S001195
4678,individuals disabilities,0.07989788584265857,S001195
4679,child,0.07976350229689609,S001195
4680,foreign actor,0.14535152997300935,S001196
4681,employer,0.13801362320979932,S001196
4682,group practice,0.1299949400391508,S001196
4683,social organization,0.10213891295400655,S001196
4684,qualified group,0.09740964291954282,S001196
4685,2014 2018 following,0.08788051302444122,S001196
4686,sponsored skills development,0.08788051302444122,S001196
4687,sponsored skills,0.08788051302444122,S001196
4688,2018 following fiscal,0.08788051302444122,S001196
4689,employer sponsored skills,0.08788051302444122,S001196
4690,military education savings,0.2958907268983747,S001197
4691,education savings,0.21134004107395446,S001197
4692,education savings account,0.1858176923580511,S001197
4693,savings account,0.16762573652171056,S001197
4694,military education,0.15110229541170972,S001197
4695,inserting qualified health,0.12345066430472693,S001197
4696,qualified educational service,0.12038220053513908,S001197
4697,striking high deductible,0.11330089462130737,S001197
4698,educational service provider,0.10621958870747564,S001197
4699,deductible health plan,0.10190002484151188,S001197
4700,post traumatic stress,0.11371404216518882,S001198
4701,post traumatic,0.1132764223952593,S001198
4702,traumatic stress,0.10721852505052899,S001198
4703,traumatic,0.10417379925075422,S001198
4704,stress,0.09190488008785822,S001198
4705,circuit,0.08694463134377106,S001198
4706,iuu fishing,0.0849118639986263,S001198
4707,iuu,0.0849118639986263,S001198
4708,ancsa,0.08124394105665532,S001198
4709,salmon,0.07933301269724945,S001198
4710,2c,0.3732327359387837,S001199
4711,2c nonimmigrant,0.3113673594413264,S001199
4712,registered employer,0.19697973117889236,S001199
4713,registered positions,0.1872716727074644,S001199
4714,nonimmigrant,0.14895224267830554,S001199
4715,registered position,0.13537711280057668,S001199
4716,registered,0.13442256386529886,S001199
4717,employer,0.129434864874338,S001199
4718,school,0.12119181754410956,S001199
4719,nutrition,0.10934560433244993,S001199
4720,violence,0.2921097856837069,S001200
4721,stalking,0.18074550677266418,S001200
4722,violence dating violence,0.18073819401722796,S001200
4723,domestic violence,0.17659290105688738,S001200
4724,domestic violence dating,0.17628385340396474,S001200
4725,dating violence,0.173869175805723,S001200
4726,dating violence sexual,0.17332463128584602,S001200
4727,violence dating,0.17317387875814338,S001200
4728,sexual,0.16163858796394254,S001200
4729,violence sexual assault,0.1594897000565348,S001200
4730,term care insurance,0.13209129717609744,S001201
4731,long term care,0.12281874319552374,S001201
4732,care insurance,0.1214630721818909,S001201
4733,term care,0.11944441743653356,S001201
4734,taxable,0.11837353248487337,S001201
4735,369th,0.11360465083076032,S001201
4736,qualified corporation,0.10017283894867304,S001201
4737,intangible low,0.08765835422415232,S001201
4738,resin,0.0857884063954176,S001201
4739,taxable year,0.08445687152416918,S001201
4740,drug,0.2100271824578169,S001203
4741,mr lewis,0.10687518925515137,S001203
4742,prescription,0.09420063204500906,S001203
4743,prescription drug,0.09276268870722175,S001203
4744,pep,0.09140037652228401,S001203
4745,patient assistance,0.08339450610661553,S001203
4746,eligible product,0.08107799204809843,S001203
4747,drugs,0.08054822504623858,S001203
4748,prep,0.07930377327825056,S001203
4749,school,0.07893409514787918,S001203
4750,chamoru,0.20155192011440337,S001204
4751,voluntary environmental credit,0.19530790386600103,S001204
4752,voluntary environmental,0.19530790386600103,S001204
4753,environmental credit,0.19530790386600103,S001204
4754,environmental credit markets,0.18310115987437597,S001204
4755,native chamoru,0.17554522074480294,S001204
4756,credit markets,0.15813123203463517,S001204
4757,private forest,0.1398881028040127,S001204
4758,ranchers private,0.12817081191206317,S001204
4759,farmers ranchers private,0.12817081191206317,S001204
4760,covered platform,0.1577928714534973,S001205
4761,individuals disabilities older,0.11370675993940844,S001205
4762,disabilities older individuals,0.11224048731891773,S001205
4763,older individuals,0.10046965793951924,S001205
4764,civic education,0.09686492123870433,S001205
4765,disabilities older,0.09426114208844574,S001205
4766,public radio,0.09249926947273979,S001205
4767,music,0.09140851456290558,S001205
4768,service learning,0.08977724407489668,S001205
4769,prostate,0.08802414401134855,S001205
4770,sepsis,0.16784515330707994,S001207
4771,risk individual,0.12546436228825203,S001207
4772,data trust,0.10194940030416373,S001207
4773,sepsis data,0.08885664372372817,S001207
4774,risk individual immediate,0.08804720935359596,S001207
4775,pay success initiative,0.08392016351685438,S001207
4776,precipitation,0.07679692578345425,S001207
4777,pay success,0.07414771223353657,S001207
4778,identifiable information risk,0.07414501840302817,S001207
4779,success initiative,0.07230208540670564,S001207
4780,drug,0.24792605208708127,S001208
4781,selected drug,0.22143100257089943,S001208
4782,price applicability,0.1628169136550731,S001208
4783,maximum fair,0.1259117465599232,S001208
4784,maximum fair price,0.12156996219578792,S001208
4785,price,0.11533713485349739,S001208
4786,fair price,0.11439655158128442,S001208
4787,initial price applicability,0.11353756719648939,S001208
4788,initial price,0.11353756719648939,S001208
4789,manufacturer,0.1092293287034459,S001208
4790,essential generic,0.12303526975681733,S001209
4791,underage,0.12110414202296985,S001209
4792,underage drinking,0.1040094980254971,S001209
4793,000 acres fiscal,0.09356780287245156,S001209
4794,acres fiscal,0.09356780287245156,S001209
4795,generic medicines,0.09332542255720164,S001209
4796,essential generic medicines,0.09058055718787218,S001209
4797,active pharmaceutical,0.09025569221194532,S001209
4798,environmental credit,0.08783569181854273,S001209
4799,voluntary environmental credit,0.08783569181854273,S001209
4800,regional center,0.30735066429339825,S001211
4801,new commercial enterprise,0.2587072298140621,S001211
4802,creating entity,0.20040700901089317,S001211
4803,job creating entity,0.20040700901089317,S001211
4804,new commercial,0.1996582231728311,S001211
4805,commercial enterprise,0.18900478881511035,S001211
4806,urban waters,0.18104410519728423,S001211
4807,job creating,0.14599156553936415,S001211
4808,regional center new,0.1457505520079223,S001211
4809,center new commercial,0.1457505520079223,S001211
4810,pace,0.38333573372152085,S001212
4811,pace program,0.31157929827328523,S001212
4812,pace provider,0.2441488540193375,S001212
4813,mineral,0.14969918438163024,S001212
4814,pace program eligible,0.12362386843072601,S001212
4815,prostate cancer,0.07900201466595691,S001212
4816,prostate,0.07766627263164856,S001212
4817,rights responsibilities described,0.0741743210584356,S001212
4818,provider,0.07285172909183768,S001212
4819,forest,0.07220335591149533,S001212
4820,taiwan,0.7088546638399543,S001213
4821,growth company,0.11432761021806173,S001213
4822,emerging growth company,0.1107548723987473,S001213
4823,institute taiwan,0.10892374676974866,S001213
4824,american institute taiwan,0.10892374676974866,S001213
4825,emerging growth,0.1011379743630808,S001213
4826,american institute,0.10083079140985717,S001213
4827,united states taiwan,0.07985758482216962,S001213
4828,states taiwan,0.0793488378314857,S001213
4829,implementing partner,0.07753051668472827,S001213
4830,chesapeake,0.1645389954683096,S001214
4831,eviction,0.16423155591948124,S001214
4832,chesapeake bay,0.156909074765364,S001214
4833,tenant,0.12491559908005247,S001214
4834,care visit,0.11208808934165466,S001214
4835,bay,0.0908867673134332,S001214
4836,court ordered administrative,0.08735575905078975,S001214
4837,administrative eviction,0.08735575905078975,S001214
4838,ordered administrative,0.08735575905078975,S001214
4839,ordered administrative eviction,0.08250266132574588,S001214
4840,microelectronics,0.14251045681091698,S001215
4841,plastic,0.13043324296231587,S001215
4842,plastic waste,0.12334665897632872,S001215
4843,vehicle,0.11222321228492742,S001215
4844,plastics,0.09829055849047692,S001215
4845,manufacturing,0.09663597387844722,S001215
4846,technologies,0.0962779272282094,S001215
4847,recycling,0.09225847195568758,S001215
4848,technical standards,0.09159712682912555,S001215
4849,manufacturing corps,0.08250368153762522,S001215
4850,prescribed,0.12634574564915094,S001216
4851,prescribed fires,0.10045086123836632,S001216
4852,smoke,0.088956157087522,S001216
4853,transportation fuel,0.08052626095834603,S001216
4854,1902,0.07337760666634432,S001216
4855,ii xxiv,0.07304464206761,S001216
4856,smoke management,0.07304464206761,S001216
4857,section 1902,0.07299841556351279,S001216
4858,oil transportation fuel,0.0687130409089743,S001216
4859,crude oil transportation,0.0687130409089743,S001216
4860,military,0.1774071868666312,S001217
4861,secretary defense,0.1754192113787652,S001217
4862,congressional defense,0.13274165505350757,S001217
4863,congressional defense committees,0.13203180663076153,S001217
4864,defense committees,0.13093658245637094,S001217
4865,department defense,0.11735378120286384,S001217
4866,title 10 united,0.11310626691537749,S001217
4867,10 united,0.11279231056400957,S001217
4868,10 united states,0.11258343591481697,S001217
4869,title 10,0.11223760648798015,S001217
4870,water data,0.3671346280149377,S001218
4871,foundation,0.23992279690498125,S001218
4872,grande basin,0.16783541883451397,S001218
4873,rio grande basin,0.16783541883451397,S001218
4874,water,0.1636565570300065,S001218
4875,basin,0.14706864172616788,S001218
4876,rio grande,0.1428879690199152,S001218
4877,grande,0.13607574513432824,S001218
4878,rio,0.12243778145446542,S001218
4879,national water data,0.10732504110721709,S001218
4880,shipyard,0.2652877789088822,T000165
4881,naval shipyard,0.1057757964032866,T000165
4882,taiwan,0.09948879025589967,T000165
4883,navy,0.08446505451383542,T000165
4884,shipyards,0.07614171737684185,T000165
4885,military fight,0.06807762375799452,T000165
4886,drill,0.06583770136286238,T000165
4887,grant preference,0.062160286012585844,T000165
4888,person group based,0.062160286012585844,T000165
4889,grant preference person,0.062160286012585844,T000165
4890,mississippi river,0.1974581419623001,T000193
4891,homeland security,0.15681840704156644,T000193
4892,homeland,0.1565149386431439,T000193
4893,acquisition,0.1436081400774189,T000193
4894,mississippi,0.13307942052172475,T000193
4895,river,0.1119126995535119,T000193
4896,security act 2002,0.10284933660515731,T000193
